area,date,floor,link,orientation,pos,style,tag,title,total_price,unit_price,zx_type,
95.19㎡,2004年-2019年建,中层(共11层),https://zhongshan.qfang.com/sale/501437994?insource=sale_list&top=442,北,神湾-神湾-,3室2厅,随时看房/满两年,"凝星名都 凝星名都,时代南湾北岸 3室2厅95.19m2毛坯",73,7669元/㎡,毛坯,
94㎡,2011年建,中层(共18层),https://zhongshan.qfang.com/sale/502484218?insource=sale_list&top=2904,西,东凤-东凤-,3室2厅,中山市东凤镇小沥小学/满两年/电梯,逸湖半岛五期 3室2厅94m2普通装修,73,7766元/㎡,简装,
91.14㎡,2005年建,高层(共23层),https://zhongshan.qfang.com/sale/501690542?insource=sale_list&top=1046,东北,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年/电梯,雅居乐酒店 3室2厅  91.14m 2   普通装修,73,8010元/㎡,简装,
91㎡,2004年-2019年建,高层(共11层),https://zhongshan.qfang.com/sale/501362948?insource=sale_list&top=1864,东北,神湾-神湾-,3室2厅,满两年,凝星名都 3室2厅91m2毛坯,73,8022元/㎡,毛坯,
90.19㎡,2004年-2019年建,高层(共11层),https://zhongshan.qfang.com/sale/500417157?insource=sale_list&top=232,东北,神湾-神湾-,3室2厅,随时看房/满两年,"凝星名都 中高层,户型方正,,光线好,诚心出售",73,8094元/㎡,毛坯,
90.19㎡,2004年-2019年建,高层(共11层),https://zhongshan.qfang.com/sale/500417157?insource=sale_list&top=875,东北,神湾-神湾-,3室2厅,随时看房/满两年,"凝星名都 中高层,户型方正,,光线好,诚心出售",73,8094元/㎡,毛坯,
90㎡,2004年-2019年建,高层(共11层),https://zhongshan.qfang.com/sale/501760478?insource=sale_list&top=2169,北,神湾-神湾-,3室2厅,随时看房/满两年,凝星名都 3室2厅90m2毛坯,73,8111元/㎡,毛坯,
90㎡,2004年-2019年建,高层(共11层),https://zhongshan.qfang.com/sale/500086816?insource=sale_list&top=1777,北,神湾-神湾-,3室2厅,随时看房/满两年,凝星名都 3室2厅90m2毛坯,73,8111元/㎡,毛坯,
89.5㎡,1998年-2013年建,低层(共4层),https://zhongshan.qfang.com/sale/500403458?insource=sale_list&top=1520,西,石岐-白衣寺-,3室2厅,中山市石岐中学/,悠然居 3室2厅89.5m2普通装修,73,8156元/㎡,简装,
89㎡,2013年建,高层(共26层),https://zhongshan.qfang.com/sale/501296427?insource=sale_list&top=2171,南,三角-三角-,3室2厅,中山市三角镇光明小学/随时看房/电梯,合创馨园2期 3室2厅89m2毛坯,73,8202元/㎡,毛坯,
88.26㎡,2011年-2019年建,中层(共25层),https://zhongshan.qfang.com/sale/500470162?insource=sale_list&top=2619,北,东升-坦背-,3室2厅,随时看房/满两年/电梯,美誉名座 3室2厅88.26m2毛坯,73,8271元/㎡,毛坯,
88.26㎡,2011年-2019年建,中层(共25层),https://zhongshan.qfang.com/sale/500470162?insource=sale_list&top=2071,北,东升-坦背-,3室2厅,随时看房/满两年/电梯,美誉名座 3室2厅88.26m2毛坯,73,8271元/㎡,毛坯,
85.95㎡,2003年-2010年建,中层(共6层),https://zhongshan.qfang.com/sale/500501385?insource=sale_list&top=1326,南,三乡-小琅环路-,3室1厅,满五唯一/房本在手,绿盈轩 3室1厅85.95m2满五年,73,8493元/㎡,简装,
84.7㎡,2007年-2009年建,中层(共11层),https://zhongshan.qfang.com/sale/501938934?insource=sale_list&top=1898,南,大涌-大涌-,3室2厅,满两年,南兴家园 3室2厅84.7m2精装修,73,8619元/㎡,精装,
83.3㎡,1998年-2010年建,中层(共6层),https://zhongshan.qfang.com/sale/500488324?insource=sale_list&top=343,北,沙溪-沙溪镇政府-,3室2厅,满五年,隆兴花园  精装三房   看园景  诚意出售,73,8764元/㎡,精装,
83.3㎡,1998年-2010年建,中层(共6层),https://zhongshan.qfang.com/sale/500488324?insource=sale_list&top=1030,北,沙溪-沙溪镇政府-,3室2厅,满五年,隆兴花园  精装三房   看园景  诚意出售,73,8764元/㎡,精装,
83㎡,1985年建,中层(共3层),https://zhongshan.qfang.com/sale/500438081?insource=sale_list&top=2003,南,南区-竹秀园-,3室2厅,中山市南区竹秀园中心小学/房本在手,竹秀园 3室2厅83m2毛坯,73,8795元/㎡,毛坯,
78㎡,1989年建,低层(共6层),https://zhongshan.qfang.com/sale/501745288?insource=sale_list&top=2835,南,石岐-白水井-,3室1厅,中山市石岐实验小学/,白水井正街 3室1厅78m2精装修,73,9359元/㎡,精装,
77.28㎡,"
                      2008年-2016年建
          ","				高层(共11层)
		
",https://zhongshan.qfang.com/sale/500571634?insource=sale_list&top=5&optimalType=optimization,南,东升-东升镇政府-,3室2厅,中山市东升镇高沙小学/随时看房/满两年,森美时代花园 3室2厅77.8m2精装修,73,9446元/㎡,精装,
77.28㎡,2008年-2016年建,高层(共11层),https://zhongshan.qfang.com/sale/500571634?insource=sale_list&top=40&optimalType=optimization,南,东升-东升镇政府-,3室2厅,中山市东升镇高沙小学/随时看房/满两年,森美时代花园 3室2厅77.8m2精装修,73,9446元/㎡,精装,
70㎡,1985年-2013年建,低层(共7层),https://zhongshan.qfang.com/sale/500559079?insource=sale_list&top=1356,西南,坦洲-坦洲-,3室2厅,中山市坦洲镇七村小学/满两年,金山城 面积非常实用的小三房出售,74,10571元/㎡,简装,
83.36㎡,1985年建,中层(共3层),https://zhongshan.qfang.com/sale/501321891?insource=sale_list&top=1942,南,南区-竹秀园-,3室2厅,中山市南区竹秀园中心小学/,竹秀园 3室2厅83.36m2毛坯,74,8877元/㎡,毛坯,
83㎡,1985年建,中层(共3层),https://zhongshan.qfang.com/sale/500169999?insource=sale_list&top=2560,南,南区-竹秀园-,3室2厅,中山市南区竹秀园中心小学/,竹秀园 3室2厅83m2毛坯,74,8916元/㎡,毛坯,
83㎡,1985年建,高层(共3层),https://zhongshan.qfang.com/sale/500437297?insource=sale_list&top=2420,南,南区-竹秀园-,3室2厅,中山市南区竹秀园中心小学/房本在手,竹秀园 3室2厅83m2毛坯,74,8916元/㎡,毛坯,
83㎡,1985年建,中层(共3层),https://zhongshan.qfang.com/sale/500169999?insource=sale_list&top=1609,南,南区-竹秀园-,3室2厅,中山市南区竹秀园中心小学/,竹秀园 3室2厅83m2毛坯,74,8916元/㎡,毛坯,
74.24㎡,2008年-2014年建,低层(共11层),https://zhongshan.qfang.com/sale/501677652?insource=sale_list&top=54&optimalType=optimization,西,沙溪-星宝-,3室2厅,满五年/房本在手,康桥活力城 3室2厅74.8m2满五年,74,9968元/㎡,精装,
74.24㎡,2008年-2014年建,低层(共11层),https://zhongshan.qfang.com/sale/501677652?insource=sale_list&top=98&optimalType=optimization,西,沙溪-星宝-,3室2厅,满五年/房本在手,康桥活力城 3室2厅74.8m2满五年,74,9968元/㎡,精装,
70.22㎡,1995年-2010年建,低层(共7层),https://zhongshan.qfang.com/sale/500057313?insource=sale_list&top=2585,南,西区-小商品-,3室2厅,中山市西区铁城小学/房本在手,旗山花园 3室2厅70.22m2普通装修,75,10681元/㎡,简装,
70㎡,2000年-2018年建,高层(共18层),https://zhongshan.qfang.com/sale/501918188?insource=sale_list&top=1507,西北,坦洲-坦洲-,4室2厅,中山市坦洲镇七村小学/随时看房/满两年/电梯,汇乔金色名都 2室2厅70m2毛坯,75,10714元/㎡,毛坯,
68.49㎡,2003年-2008年建,中层(共8层),https://zhongshan.qfang.com/sale/500484208?insource=sale_list&top=2638,东,西区-小商品-,3室2厅,中山市西区铁城小学/满五年/房本在手,明景坊 3室2厅68.49m2满五年,75,10951元/㎡,精装,
68.49㎡,2003年-2008年建,中层(共8层),https://zhongshan.qfang.com/sale/500484208?insource=sale_list&top=1834,东,西区-小商品-,3室2厅,中山市西区铁城小学/满五年/房本在手,明景坊 3室2厅68.49m2满五年,75,10951元/㎡,精装,
65㎡,2000年-2018年建,高层(共18层),https://zhongshan.qfang.com/sale/501918185?insource=sale_list&top=2632,西北,坦洲-坦洲-,4室2厅,中山市坦洲镇七村小学/随时看房/满两年/电梯,汇乔金色名都 2室2厅65m2毛坯,75,11538元/㎡,毛坯,
65㎡,2000年-2018年建,高层(共18层),https://zhongshan.qfang.com/sale/501918185?insource=sale_list&top=1908,西北,坦洲-坦洲-,4室2厅,中山市坦洲镇七村小学/随时看房/满两年/电梯,汇乔金色名都 2室2厅65m2毛坯,75,11538元/㎡,毛坯,
119.3㎡,2000年-2016年建,中层(共10层),https://zhongshan.qfang.com/sale/500075091?insource=sale_list&top=1543,东南,神湾-神湾-,3室2厅,随时看房/满两年/房本在手/电梯,金港湾花园 3室2厅119.3m2毛坯,75,6287元/㎡,毛坯,
116㎡,2005年建,高层(共7层),https://zhongshan.qfang.com/sale/501320846?insource=sale_list&top=1582,西南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满五年,雅居乐花园1-3期 3室2厅116m2满五年,75,6466元/㎡,简装,
112.54㎡,2012年-2019年建,低层(共18层),https://zhongshan.qfang.com/sale/500881709?insource=sale_list&top=1644,南,神湾-神湾-,3室2厅,随时看房/电梯,双城蓝岸 3室2厅112.54m2毛坯,75,6664元/㎡,毛坯,
110.32㎡,2005年建,高层(共6层),https://zhongshan.qfang.com/sale/500358973?insource=sale_list&top=704,南,板芙-板芙-,3室2厅,中山市板芙镇湖洲小学/满五唯一/房本在手,湖洲豪庭 3室2厅110.32m2满五年,75,6798元/㎡,简装,
110.32㎡,2005年建,高层(共6层),https://zhongshan.qfang.com/sale/500358973?insource=sale_list&top=1280,南,板芙-板芙-,3室2厅,中山市板芙镇湖洲小学/满五唯一/房本在手,湖洲豪庭 3室2厅110.32m2满五年,75,6798元/㎡,简装,
110㎡,1990年-2011年建,高层(共7层),https://zhongshan.qfang.com/sale/500278591?insource=sale_list&top=2544,南,东区-利和广场-,3室2厅,满两年,夏洋新村 3室2厅110m2普通装修,75,6818元/㎡,简装,
110㎡,,中层(共7层),https://zhongshan.qfang.com/sale/502404032?insource=sale_list&top=2273,南,石岐-石岐-,3室2厅,中山市东区松苑中学/满五年/房本在手,富豪山庄南区 3室2厅110m2满五年,75,6818元/㎡,精装,
110㎡,,中层(共7层),https://zhongshan.qfang.com/sale/502404032?insource=sale_list&top=2176,南,石岐-石岐-,3室2厅,中山市东区松苑中学/满五年/房本在手,富豪山庄南区 3室2厅110m2满五年,75,6818元/㎡,精装,
108㎡,2012年-2019年建,中层(共18层),https://zhongshan.qfang.com/sale/500477964?insource=sale_list&top=1350,南,神湾-神湾-,3室2厅,随时看房/满五唯一/电梯,双城蓝岸 3室2厅1厨2卫 108.0m2 毛坯,75,6944元/㎡,毛坯,
106.6㎡,1996年-2013年建,高层(共5层),https://zhongshan.qfang.com/sale/500440990?insource=sale_list&top=202,西北,三乡-文昌路-,3室2厅,满五年,绿榕居 3室2厅106.6m2满五年,75,7036元/㎡,简装,
106.6㎡,1996年-2013年建,高层(共5层),https://zhongshan.qfang.com/sale/500440990?insource=sale_list&top=1340,西北,三乡-文昌路-,3室2厅,满五年,绿榕居 3室2厅106.6m2满五年,75,7036元/㎡,简装,
104.77㎡,1993年-2010年建,高层(共6层),https://zhongshan.qfang.com/sale/500047344?insource=sale_list&top=571,南,沙溪-龙瑞-,3室2厅,满五年/房本在手,金龙花园 3室2厅1厨2卫 104.77m2 普通装修,75,7159元/㎡,简装,
101.13㎡,1998年-2010年建,中层(共6层),https://zhongshan.qfang.com/sale/100579279?insource=sale_list&top=1368,南,沙溪-沙溪镇政府-,3室2厅,满五唯一,"隆兴花园 满五唯一税费少,保养新净,单价便宜",75,7416元/㎡,简装,
101㎡,1995年-1999年建,高层(共7层),https://zhongshan.qfang.com/sale/501920635?insource=sale_list&top=374,西南,西区-天悦城-,3室2厅,中山市西区烟洲小学/随时看房/满两年,翠景花园二期 3室2厅101m2精装修,75,7426元/㎡,精装,
100.77㎡,2004年-2019年建,中层(共11层),https://zhongshan.qfang.com/sale/502213616?insource=sale_list&top=1238,南,神湾-神湾-,3室2厅,随时看房,凝星名都 急售，户型方正，光线好，少有户型，适合居住,75,7443元/㎡,毛坯,
99.7㎡,2000年-2014年建,高层(共7层),https://zhongshan.qfang.com/sale/502364778?insource=sale_list&top=1050,南,三乡-金涌大道-,3室2厅,中山市三乡镇光后中心小学/随时看房/满五年,雅豪苑 惊喜价！3室2厅99.7m2满五年，拎包入住！,75,7523元/㎡,精装,
97㎡,2001年-2008年建,高层(共6层),https://zhongshan.qfang.com/sale/501659695?insource=sale_list&top=720,南,三乡-雅居乐-,3室2厅,满五唯一,丽景嘉园一期 3室2厅97m2满五年,75,7732元/㎡,简装,
97㎡,2001年-2008年建,高层(共6层),https://zhongshan.qfang.com/sale/501659695?insource=sale_list&top=949,南,三乡-雅居乐-,3室2厅,满五唯一,丽景嘉园一期 3室2厅97m2满五年,75,7732元/㎡,简装,
97㎡,2002年-2017年建,高层(共6层),https://zhongshan.qfang.com/sale/500081238?insource=sale_list&top=1194,南,三乡-文昌路-,3室2厅,满五年,家庆居 3室2厅97m2精装修,75,7732元/㎡,精装,
96㎡,2001年-2008年建,高层(共6层),https://zhongshan.qfang.com/sale/502605567?insource=sale_list&top=2701,南,三乡-雅居乐-,3室2厅,满五唯一/电梯,丽景嘉园一期 3室2厅96m2满五年,75,7812元/㎡,精装,
96㎡,1995年-2019年建,高层(共17层),https://zhongshan.qfang.com/sale/500047439?insource=sale_list&top=771,西北,东升-坦背-,3室2厅,随时看房/满两年/电梯,博盈曦园 3室2厅96m2毛坯,75,7812元/㎡,毛坯,
96㎡,2001年-2008年建,高层(共6层),https://zhongshan.qfang.com/sale/502605567?insource=sale_list&top=1699,南,三乡-雅居乐-,3室2厅,满五唯一/电梯,丽景嘉园一期 3室2厅96m2满五年,75,7812元/㎡,精装,
95.58㎡,2005年建,中层(共5层),https://zhongshan.qfang.com/sale/500281141?insource=sale_list&top=2472,南,横栏-横栏-,3室2厅,中山市横栏镇横栏小学/满五唯一/房本在手,金月湾一期 3室2厅95.58m2精装修,75,7847元/㎡,精装,
95.58㎡,2005年建,中层(共5层),https://zhongshan.qfang.com/sale/500281141?insource=sale_list&top=2098,南,横栏-横栏-,3室2厅,中山市横栏镇横栏小学/满五唯一/房本在手,金月湾一期 3室2厅95.58m2精装修,75,7847元/㎡,精装,
95.37㎡,2009年-2013年建,高层(共11层),https://zhongshan.qfang.com/sale/502524184?insource=sale_list&top=2957,东南,神湾-神湾-,3室2厅,随时看房/满两年,神洲湾畔 3室2厅95.37m2毛坯,75,7864元/㎡,毛坯,
94㎡,2009年-2013年建,高层(共11层),https://zhongshan.qfang.com/sale/100574309?insource=sale_list&top=666,北,神湾-神湾-,3室2厅,满两年,神洲湾畔 电梯高层，家私家电保存新，拎包入住,75,7979元/㎡,精装,
94㎡,2006年建,中层(共10层),https://zhongshan.qfang.com/sale/501783576?insource=sale_list&top=2398,西北,东升-东升-,3室2厅,中山市东升镇东升小学/满两年,怡安苑四期 3室2厅94m2普通装修,75,8000元/㎡,简装,
93㎡,2005年-2011年建,中层(共16层),https://zhongshan.qfang.com/sale/501845387?insource=sale_list&top=2395,东,三乡-雅居乐-,3室2厅,满两年/电梯,嘉美苑 3室2厅93m2毛坯,75,8065元/㎡,毛坯,
93㎡,2005年-2011年建,中层(共16层),https://zhongshan.qfang.com/sale/501917568?insource=sale_list&top=2236,东南,三乡-雅居乐-,3室2厅,满两年/电梯,嘉美苑 3室2厅93m2毛坯,75,8065元/㎡,毛坯,
93㎡,2005年-2011年建,中层(共16层),https://zhongshan.qfang.com/sale/500594822?insource=sale_list&top=872,东南,三乡-雅居乐-,3室2厅,随时看房/满五唯一/房本在手/电梯,嘉美苑 3室2厅93m2满五年,75,8065元/㎡,毛坯,
91㎡,2005年建,高层(共23层),https://zhongshan.qfang.com/sale/502486881?insource=sale_list&top=803,西南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/电梯,"雅居乐酒店 三乡镇中,电梯高层,装修保养好,业主急售",75,8242元/㎡,精装,
91㎡,2004年-2019年建,低层(共11层),https://zhongshan.qfang.com/sale/500287050?insource=sale_list&top=934,东北,神湾-神湾-,3室2厅,随时看房/满两年,凝星名都 电梯3房，光线好，通风效果佳，诚心出售,75,8242元/㎡,毛坯,
90.12㎡,2006年建,中层(共7层),https://zhongshan.qfang.com/sale/100527054?insource=sale_list&top=925,东南,东升-东升镇政府-,3室2厅,中山市东升镇东方小学/满五年/房本在手,公安宿舍 3室2厅1厨1卫 90.12m2 满五年,75,8322元/㎡,精装,
90㎡,2008年-2010年建,高层(共11层),https://zhongshan.qfang.com/sale/500837608?insource=sale_list&top=2546,东北,东升-东升-,3室2厅,中山市东升镇同茂小学/满五年/房本在手,名都华庭二期 3室2厅90m2满五年,75,8333元/㎡,精装,
90㎡,1992年-2017年建,高层(共23层),https://zhongshan.qfang.com/sale/500118669?insource=sale_list&top=2286,东,西区-国际酒店-,3室1厅,中山市西区烟洲小学/满两年/房本在手/电梯,西苑广场 3室1厅90m2普通装修,75,8333元/㎡,简装,
90㎡,2008年-2010年建,高层(共11层),https://zhongshan.qfang.com/sale/500837608?insource=sale_list&top=1998,东北,东升-东升-,3室2厅,中山市东升镇同茂小学/满五年/房本在手,名都华庭二期 3室2厅90m2满五年,75,8333元/㎡,精装,
88.98㎡,2010年-2018年建,低层(共17层),https://zhongshan.qfang.com/sale/500190645?insource=sale_list&top=1712,南,横栏-横栏-,3室2厅,满五年/房本在手/电梯,大大的家2期 3室2厅88.98m2毛坯,75,8429元/㎡,毛坯,
86㎡,2005年建,低层(共7层),https://zhongshan.qfang.com/sale/502533712?insource=sale_list&top=2937,南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年,雅居乐花园1-3期 3室2厅86m2普通装修,75,8721元/㎡,简装,
85.87㎡,1999年建,高层(共11层),https://zhongshan.qfang.com/sale/500281143?insource=sale_list&top=1180,南,东升-东升-,3室2厅,中山市东升镇高沙小学/满五唯一,丽城乐意居四期 3室2厅85.87m2满五年,75,8734元/㎡,简装,
85.66㎡,2003年建,低层(共8层),https://zhongshan.qfang.com/sale/502493219?insource=sale_list&top=2783,东南,三乡-雅居乐-,3室2厅,中山市三乡镇光后中心小学/满两年,雅居乐花园4-6期 3室2厅85.66m2精装修,75,8756元/㎡,精装,
